Name,ORE_sdE3_r1_GTGGCC_L004,ORE_sdE3_r2_TGACCA_L005,ORE_w_r1_ATCACG_L001,ORE_w_r2_GTTTCG_L002,OREf_SAMm_sdE3_ATTCCT_L002,OREf_SAMm_w_GTCCGC_L006,SAM_sdE3_r1_ATGTCA_L006,SAM_sdE3_r2_GCCAAT_L007,SAM_w_r1_ACTTGA_L003,SAM_w_r2_GAGTGG_L004,SAMf_OREm_sdE3_TAGCTT_L001,SAMf_OREm_w_CAGATC_L005
FBtr0086277,16.3502,16.7432,22.1063,20.2998,20.8883,19.8177,25.5667,20.2861,19.9756,17.8019,16.0616,19.4669
FBtr0089196,2.04374,1.42484,1.18259,1.53689,1.29028,1.05858,1.57185,1.0779,2.13844,1.65213,1.2907,1.16177
FBtr0086212,86.2345,84.8806,88.1653,71.9335,87.9025,83.9103,99.0706,81.7449,85.0913,89.6327,94.6751,84.8596
FBtr0070299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0070300,0.988866,2.27881,0.000383874,4.47289,0.0172493,0.370443,2.70724e-08,0.194926,1.26895e-06,8.31041e-09,3.49311,2.97154e-05
FBtr0100557,1.39742,0.00980325,4.94439,3.16399,3.55906,3.81605,3.90534,1.87099,5.06395,1.34212,0.0,0.882165
FBtr0309961,0.867694,0.875267,1.6745,1.26349,1.62833,0.839542,3.34054,1.76081,2.28651,2.02675,0.415717,1.44235
FBtr0309962,0.0,0.0,0.0,0.0,0.0,0.188967,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0309963,0.30051,0.733454,0.969556,0.40234,0.464932,0.764088,3.29329,1.66125,2.55977,1.96223,0.535732,0.396767
FBtr0309965,6.78572,4.08527,2.62232,4.07622,2.97164,1.97738,4.83698,3.16067,6.68517,5.86877,3.83157,3.92446
FBtr0307895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0305497,0.574743,0.255199,0.486657,0.400554,1.13238,0.396597,1.4179,1.72001,1.51242,2.08873,0.45806,1.07066
FBtr0305498,0.0,0.0,0.0,0.0,0.057299,0.0,0.0651046,0.0,0.0,0.0,0.0,0.0
FBtr0305499,1.48324,1.54177,1.38795,1.74365,1.1547,1.05456,2.31906,1.9749,3.40067,2.57938,0.647894,0.918668
FBtr0339272,13.616,10.4317,9.44051,7.70802,9.542,7.027,9.56741,7.84092,12.5211,11.6269,7.51579,10.3372
FBtr0339273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0339274,1.37708,1.59856,2.68247,2.65337,2.22359,2.54575,2.41517,1.96293,1.93777,2.59558,1.51142,0.995544
FBtr0076119,0.0063996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0089555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0089554,4.19027,3.39317,4.95737,3.85644,4.52816,4.0012,5.37365,3.60526,5.18012,3.53874,2.43709,3.87032
FBtr0087976,123.18,104.959,145.064,127.962,131.133,126.673,125.413,105.755,118.358,103.486,98.4629,112.45
FBtr0100028,0.0439072,0.115817,0.0520365,0.0,0.174119,0.162374,0.284053,0.175507,0.293467,0.211483,0.0441834,0.0910005
FBtr0100030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0305542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0077279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385631,0.0,0.0,0.0,0.0
FBtr0304593,0.0151741,0.0,0.0,0.0,0.0150076,0.0185048,0.0288817,0.0,0.0,0.0362682,0.0,0.0
FBtr0345922,0.0,0.0,0.0,0.0,0.0,0.0,0.0556102,0.0,0.0662952,0.0,0.0286274,0.0207989
FBtr0309098,0.0629876,0.104438,0.133778,0.146665,0.0807693,0.0387345,0.0810587,0.0,0.0487081,0.0,0.0566593,0.0297257
FBtr0309099,0.195775,0.767634,0.243448,0.260685,0.238086,0.0569589,0.237288,0.0786154,0.265649,0.438099,0.256064,0.0569006
FBtr0334331,0.122004,0.131378,0.062445,0.0718066,0.174071,0.0738809,0.0508939,0.133953,0.120367,0.136516,0.0427549,0.194223
FBtr0080413,0.00895126,0.0,0.0210635,0.0,0.0,0.0,0.0083146,0.0175169,0.0117859,0.0106799,0.0,0.0
FBtr0100494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21806e-10,0.0,0.0,0.0,0.0
FBtr0089377,16.8756,12.6177,15.2653,11.7243,15.2607,11.6833,15.4099,10.5434,14.2103,9.5967,8.81674,10.7085
FBtr0335391,6.50579e-10,2.91611e-09,1.63996e-10,0.240236,7.39362e-10,0.0,0.0,1.85655e-09,1.25759e-09,0.0,0.238059,0.263678
FBtr0100033,0.0128654,0.0322109,0.0267072,0.0121743,0.00151589,0.0632338,0.0134759,0.0254126,0.0598684,0.0368028,0.0183825,0.0435941
FBtr0331983,0.0326522,0.00700949,0.0191735,0.0,0.0241908,0.0,0.0227772,0.0,0.0,0.00971655,0.0,0.0168541
FBtr0075218,21.214,16.3677,20.4979,22.915,19.0082,17.6852,21.8891,18.914,21.3072,21.939,14.2283,17.2618
FBtr0070174,1.61295,1.60587,1.28649,1.81686,0.861219,3.495,2.02197,1.80625,3.48363,1.82902,0.0,0.140523
FBtr0346795,5.10784,4.16202,7.66814,5.54337,5.13488,4.311,5.28272,3.13817,4.55314,3.85198,2.83745,5.18527
FBtr0079604,0.0,0.0,0.0,0.0198872,0.0,0.0262501,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0332764,0.148186,0.0274207,0.11212,0.0889148,0.041859,0.038658,0.0688068,0.0103668,0.0418398,0.0252685,0.010044,0.0546838
FBtr0074276,2.0138,2.30227,1.95513,2.1093,2.29721,1.43107,3.21926,1.79987,2.01594,2.5319,1.44643,2.08137
FBtr0290069,1.04822,0.908302,1.33874,1.20262,1.07941,0.970094,1.95436,1.73828,1.49377,1.54945,0.366895,0.803721
FBtr0343571,29.338,28.0418,29.1352,27.222,27.0386,26.5405,34.7426,24.0607,36.5523,27.2259,19.768,24.6653
FBtr0100038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637629,0.0,0.0,0.0
FBtr0082234,0.343105,0.494416,0.254386,0.254583,0.777645,0.196117,1.75681,1.3723,2.23707,1.17724,1.5058,1.46382
FBtr0344517,0.0,0.0,0.0,0.0,0.0,0.0306217,0.528429,0.297639,0.363227,0.684921,4.99403e-05,0.0
FBtr0344518,0.0342111,0.0295295,0.028756,0.00912861,0.0773052,0.0621721,0.0358013,0.0,0.115965,0.117153,0.0921413,0.0656434
FBtr0344519,0.0,0.0,0.0,0.0,0.0,0.0,0.137473,0.129678,0.0,0.0,0.0,0.0
FBtr0100555,0.0342111,0.0295295,0.028756,0.00912861,0.0773052,0.0621721,0.0358013,0.0,0.115965,0.117153,0.0921413,0.0656434
FBtr0344520,0.0,0.0,0.0,0.0,0.0,0.0,0.137473,0.129678,0.0,0.0,0.0,0.0
FBtr0332869,0.0,0.0,0.0,0.0,0.0,0.0274716,0.161214,0.296686,0.0,0.1358,0.00646839,0.0
FBtr0070129,0.711047,0.151644,0.911828,0.546327,0.36307,1.02636,0.353986,1.19118,0.692427,1.18022,0.629908,0.392544
FBtr0070128,0.00393909,1.67792,0.107167,0.231216,0.200375,0.0,1.47896,0.806315,0.0,0.498262,0.569203,0.0978751
FBtr0070127,37.6368,29.5835,30.2753,29.1444,34.2103,31.1746,47.2298,36.3482,41.5152,44.7568,28.0132,39.9258
FBtr0070126,389.02,410.187,391.413,413.544,403.629,360.698,418.835,411.356,390.191,449.619,331.757,409.421
FBtr0070125,91.0562,112.567,93.2106,95.3278,104.289,108.915,93.4131,114.538,92.3665,91.4401,96.9335,106.069
FBtr0070124,1.97029,1.08461,1.6561,2.29401,1.82048,1.95276,1.80737,1.56774,2.33147,1.70623,1.68979,2.6475
FBtr0070123,56.9029,52.9052,48.2353,52.7,48.4743,47.1848,56.8561,54.7225,51.8393,67.8275,54.491,52.1021
FBtr0100530,8.18616,5.87814,5.45497,6.80027,7.27446,5.57225,8.47631,6.0349,11.2453,7.70522,5.05877,6.67413
FBtr0345314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0081688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0079915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217397,0.0,0.0,0.00407609
FBtr0079914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170199,0.0268123,0.0,0.0
FBtr0079913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249437,0.0
FBtr0079916,0.0,0.0,0.0353397,0.0,0.0,0.0,0.0226068,0.0037134,0.0,0.0,0.0,0.0
FBtr0079912,0.0839539,0.0348424,0.0389065,0.0393482,0.0276541,0.0396596,0.0158052,0.0165387,0.0,0.0,0.0144894,0.0120093
FBtr0303898,0.0,0.0145146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0331284,0.0,0.00156856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0083618,0.431543,0.366703,1.10061,0.537398,0.263769,0.325904,0.329472,0.171834,0.441229,0.292535,0.301065,0.0
FBtr0083617,0.162717,0.0,0.0,0.375358,0.0,0.0,0.0,0.151609,0.0,0.0,0.0,0.311158
FBtr0082060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100589,0.47028,0.158352,0.299613,0.138986,0.360932,0.133393,1.43364,0.857214,0.834789,0.308612,0.348119,0.495039
FBtr0100594,0.0,0.0,0.0,0.0,0.0862761,0.0,0.0,0.123213,0.0613827,0.0678367,0.0671922,0.0
FBtr0100593,0.0,0.0,0.0,0.0,0.0,0.0,0.0195001,0.0211577,0.0,0.0,0.0,0.0
FBtr0100591,0.0,0.0,0.0,0.0133856,0.0,0.0,0.0566573,0.0164153,0.0512854,0.0,0.0,0.0146917
FBtr0100590,0.0,0.0,0.0,0.0,0.0,0.0,0.276666,1.8201,0.0,0.0,0.0,0.0
FBtr0072252,0.021902,0.0,0.0128898,0.0102185,0.0,0.0,0.0,0.0,0.0,0.0130726,0.010398,0.0
FBtr0084700,45.3072,45.4281,59.1444,47.0752,58.6538,62.2798,55.9313,50.5579,41.1375,37.8269,30.7208,47.1803
FBtr0331696,11.5123,11.3889,18.3579,12.1694,14.8183,10.7352,18.1145,11.7563,15.9474,12.8718,10.7178,15.5548
FBtr0392911,18.8028,14.8878,21.3906,17.3503,15.3867,13.7662,19.0186,11.9494,21.0785,13.5245,7.76159,12.1488
FBtr0392912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0304137,12.7357,13.9988,13.67,13.5031,12.954,12.5625,15.8287,14.6373,14.9029,15.938,13.6128,14.4455
FBtr0081325,10.6285,8.14337,11.6517,11.0716,8.87432,5.70898,9.32163,5.06177,10.5049,8.81266,6.35473,8.12073
FBtr0100351,0.354907,0.108769,0.331037,0.377069,0.38587,0.584849,0.476061,0.0,0.762809,0.125078,0.114554,0.268796
FBtr0100352,0.000439366,0.208675,0.0,0.241163,0.0441351,7.96801e-07,0.563556,0.361228,0.379676,0.0,0.0219114,0.167426
FBtr0331243,1.08457,0.440158,1.66977,0.890109,1.44543,1.24157,0.713737,1.03858,1.14896,0.899986,0.171299,1.1196
FBtr0331244,0.000208999,0.0762116,0.0,0.0883981,0.00917645,3.49665e-07,0.198275,0.163106,0.141133,0.0,0.00392669,0.0361291
FBtr0305952,4.63877,2.55456,3.63865,3.09272,1.65989,2.57972,2.87954,2.19565,3.49931,2.79499,1.1406,1.58813
FBtr0076588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0074591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0073839,1.09576,0.98742,1.10911,1.12224,0.503496,0.632561,0.465,0.690146,0.914301,0.512778,1.00458,0.878785
FBtr0074129,1.78666,1.53227,2.05976,1.4175,1.43394,0.850759,2.21777,1.35319,1.777,1.10535,0.761366,1.24309
FBtr0085931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100262,0.0159295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0073393,0.00735394,0.00316353,0.00864305,0.0103475,0.0217995,0.00892982,0.0307628,0.0179324,0.0193213,0.00876193,0.00344838,0.0417677
FBtr0081213,0.450974,0.755472,0.99848,1.44643,1.18677,0.862631,3.14055,1.57448,1.91553,0.993453,0.418139,0.0
FBtr0081212,0.0,0.000901908,0.476598,0.0,0.0121996,0.0,0.0821219,1.92305e-09,0.0,0.0,0.0,0.000151761
FBtr0081210,36.2038,31.2592,44.8729,32.8779,39.575,39.6195,38.9749,31.6241,37.6101,28.5919,23.461,32.1011
FBtr0081211,0.658681,1.43527,1.72473,0.863491,1.55584,0.891246,1.7164,1.59805,1.50911,1.40606,0.558956,1.17525
FBtr0081214,1.02906,0.824695,0.889332,0.879515,2.28882,1.00843,2.72586,1.68239,2.78804,1.096,1.47908,1.47417
FBtr0100449,1.60585,1.22724,0.92283,1.4586,1.14138,1.68542,2.40426,1.09631,1.37764,1.55307,0.878842,0.907311
FBtr0306598,0.0,0.400294,3.81888e-10,0.261306,0.0,0.0,0.0,0.0,0.0,0.175853,0.291032,0.0
FBtr0334166,0.275086,0.0,0.0,0.15202,0.352018,0.191056,0.959884,0.0,0.0,0.157669,0.632125,1.12863
FBtr0334167,0.681279,0.67401,0.71525,1.11801,0.695523,0.74181,0.383397,0.864038,0.348179,0.272204,0.716291,0.222386
FBtr0072289,0.144793,0.127625,0.229016,0.175435,0.143604,0.0595903,0.356628,0.145066,0.258519,0.174555,0.195824,0.200155
FBtr0307191,2.32713,3.80545,4.33435,2.99757,2.1373,1.63594,4.4171,4.12555,3.73821,4.41018,4.5125,3.85255
FBtr0100039,2.81932,1.86393,0.0,8.49142e-06,0.0,0.0,0.0,0.0,9.11498e-07,5.35467e-10,0.781405,0.306226
FBtr0100040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100041,0.793568,0.279095,0.547901,0.313401,0.183973,0.190963,0.458576,0.328911,0.358057,0.0978599,0.462317,0.108082
FBtr0100042,23.4911,19.0855,21.3326,21.3967,20.2736,17.8091,19.0582,15.6673,21.867,18.9499,25.6598,18.3582
FBtr0100043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0306619,19.6903,11.6877,13.9976,17.5354,14.2611,17.8563,19.8915,13.92,24.4456,18.3079,10.3341,13.9387
FBtr0306620,7.75899,8.34258,6.58297,8.13937,8.19289,4.66755,9.37886,7.48912,12.9236,9.22957,3.74364,5.17121
FBtr0306622,1.09932,1.07523,0.0,1.31498,1.03292,1.12699,1.82049,1.25979,1.19398,2.29548,0.882305,0.741262
FBtr0306623,3.73807,3.36398,3.57065,2.95004,3.77697,3.7249,3.19196,2.48388,4.61604,2.57734,3.00384,1.92497
FBtr0306624,0.0,1.76111,6.90294,5.30516,3.61624,4.78018,2.73977,4.19742,2.58067,2.26213,0.0,1.3168
FBtr0290275,0.0,0.0,0.0322319,0.0,0.0,0.0,0.0252826,0.0,0.0362229,0.0,0.0,0.0
FBtr0344323,0.0,0.0567184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260543,0.0,0.0
FBtr0085605,4.08339,3.42173,4.87123,4.16764,4.96611,4.55376,4.93764,3.8331,5.85905,3.44137,2.88881,5.03449
FBtr0082324,0.85178,1.39101,1.10012,1.49814,1.29118,1.2714,1.30703,1.553,0.777006,0.670041,1.2206,1.15669
FBtr0071048,44.7791,32.0238,52.3609,43.4912,42.39,40.2739,55.2146,34.5732,48.5028,34.6441,21.5478,32.023
FBtr0100432,0.0,0.0417611,0.0,0.0431015,0.0,0.292538,0.0875754,0.0474672,0.317274,0.0,0.0,0.0
FBtr0073607,2.15788,4.85802,6.05847,5.15382,4.76161,6.89199,6.74223,7.79802,4.96285,4.75881,1.72063,4.04047
FBtr0345160,2.90394,5.25224,6.09955,6.12049,5.07565,5.48209,7.0394,8.32101,5.87337,4.08196,2.0529,5.79336
FBtr0339749,18.1631,14.6315,16.6946,14.7833,14.8005,12.3112,16.1559,8.44123,17.6526,11.4205,10.5267,12.4782
FBtr0079228,0.00137525,0.00319122,0.0,0.00238213,0.0,0.0,0.00166846,0.0,0.0059914,0.00325144,0.00397489,0.0
FBtr0079229,0.0337806,0.0,0.112325,0.0621642,0.178225,0.193644,0.161013,0.155788,0.0229247,0.0329479,0.0,0.153394
FBtr0332602,0.0602806,0.106101,0.0,0.113605,0.0,0.0,0.113046,0.0,0.236561,0.216949,0.201543,0.0
FBtr0077342,0.591264,0.261901,0.177126,0.000134746,0.0,0.0764037,0.0,1.02715e-09,0.334345,0.52508,0.0,0.0
FBtr0100538,1.13883,1.15114,1.09884,1.0705,0.654534,1.43237,0.933319,0.625353,0.819251,1.2249,0.486415,0.605753
FBtr0333179,5.85141e-07,2.44622e-09,0.0,0.588335,0.18954,0.239325,0.166904,0.116715,0.154118,0.0,0.125892,0.253783
FBtr0333180,2.64383,3.0969,4.249,3.63533,4.41595,2.5904,3.62251,2.837,3.75669,2.23957,2.81804,3.53446
FBtr0333181,0.362311,0.0,2.0465e-05,0.301667,0.258778,0.29096,0.260698,0.309121,1.01556,0.582758,0.199337,0.111862
FBtr0333182,0.311912,0.0874511,0.0888663,0.164591,0.118951,0.0903106,0.150968,0.0151241,0.133983,0.0444695,0.102255,0.0643196
FBtr0073789,43.9196,40.0631,44.2489,39.3598,42.7645,41.7368,48.4666,42.9378,47.9611,43.46,40.5165,42.4561
FBtr0100168,0.832642,1.37542,1.38667,2.04202,0.867405,0.889726,1.56767,0.967096,0.919783,0.67865,1.37886,1.44758
FBtr0080953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0332225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100135,0.786127,0.823641,0.972265,1.65827,0.876788,0.714896,1.33859,1.227,2.06152,2.22251,0.432785,0.979812
FBtr0100136,7.83633,9.23474,10.0064,12.8947,8.61482,10.4436,9.41023,8.7572,13.3846,14.8421,6.11339,6.30266
FBtr0340056,3.73114,2.82993,1.83243,3.45258,2.06855,2.40128,1.49722,1.63106,2.9674,2.36248,3.03137,2.86379
FBtr0340057,2.28046,1.31619,1.84778,0.68369,1.49194,1.5714,1.81178,2.09239,1.56037,1.12278,0.164202,1.63978
FBtr0345993,1.11654e-10,6.25039e-06,0.961168,2.82676e-09,7.70516e-09,0.0,0.000949518,6.85295e-09,0.00215944,1.20321e-08,0.787466,0.0010188
FBtr0345994,0.209135,0.458927,0.481108,1.29741,0.681255,0.0,0.0,0.0,0.0,0.582637,0.387899,0.330387
FBtr0070374,5.27144e-05,0.055184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08017e-05,0.0
FBtr0309971,0.062455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650766,0.0
FBtr0073990,0.599985,0.687575,0.701136,0.717636,0.441357,0.511106,0.822633,0.537879,0.384413,0.332514,0.308816,0.545553
FBtr0340466,2.79231,2.10004,2.14405,2.09054,2.25233,1.66,2.37703,1.47403,2.51406,1.88733,1.58744,1.81671
FBtr0339446,0.0779136,0.0751355,0.664841,1.01523,0.370157,0.444579,0.347812,0.639957,0.640565,0.117884,0.188566,0.284493
FBtr0339447,0.397418,0.247872,0.531351,0.376533,0.33551,0.21332,0.535716,0.28997,0.398134,0.393596,0.187485,0.229871
FBtr0305580,0.0,0.0,7.61746e-10,0.0,0.0,0.104983,1.88081e-10,0.0598876,2.40039e-07,0.0,0.0,0.0
FBtr0088897,8.15546,9.30553,5.94016,8.49282,4.56688,3.61494,5.99455,5.69394,5.33493,7.35914,5.42644,6.16742
FBtr0074465,13.6648,12.9879,16.92,12.7267,15.1377,15.8302,17.6349,12.6208,15.7616,11.5942,11.1463,13.9113
FBtr0073427,0.201702,0.239683,0.0800707,0.180927,0.0667898,0.0,0.0,0.0681119,0.362619,0.0814453,0.070636,0.0698707
FBtr0346279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0070441,27.7125,27.5245,35.6634,27.8121,31.4723,31.2618,36.9138,29.1259,34.1159,22.5286,21.1232,30.7292
FBtr0072266,2.30277,2.12453,3.22728,4.01032,3.2466,3.74635,2.87644,2.1776,3.1025,1.81408,0.922436,2.22189
FBtr0072265,9.44699,5.87692,9.75673,8.56411,6.11879,6.41231,8.9682,4.71558,11.1223,5.50387,4.45407,7.28754
FBtr0343442,9.48337,8.45308,12.6351,8.12219,9.19333,8.12251,10.8245,7.47738,8.63894,7.06734,6.2813,8.04124
FBtr0308245,0.238084,0.446686,0.826856,0.433556,0.728248,0.224566,0.621749,0.250311,0.686221,0.254931,0.272685,0.620977
FBtr0079335,7.97358,9.14797,11.0693,7.27704,8.7847,11.4389,6.79007,6.23169,7.54049,5.67109,6.45371,9.16339
FBtr0079334,2.48035,2.68719,3.14721,2.70929,4.31315,2.63437,2.41684,2.4612,2.81826,2.51824,1.52416,1.77715
FBtr0306113,0.537659,1.45022,1.21364,0.37574,0.779524,0.328302,0.408739,0.410369,0.470764,0.0,0.222805,0.839268
FBtr0070871,0.52517,0.232013,0.147677,0.155829,0.312627,0.389643,1.0665,0.632974,0.98618,0.380287,0.483203,0.326843
FBtr0100295,0.0,0.0,0.205183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0308190,0.0,0.0,0.0,0.0496757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0075470,46.6576,39.065,51.9903,54.9586,60.192,55.2961,85.9906,53.2019,41.4187,25.5446,44.3934,49.6268
FBtr0080709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0080711,5.93148,2.63367,5.17735,5.72416,5.31971,6.00898,5.48662,4.47894,6.27733,5.01393,3.07703,3.31797
FBtr0080712,0.398237,0.435091,1.08213,0.563988,0.315523,0.0,0.349179,0.00265028,0.885938,0.0,0.769711,0.918551
FBtr0300932,0.0743878,0.0732965,0.0,0.0726794,0.157595,0.481242,0.0,0.0955134,0.0933477,0.283594,0.171726,0.0741477
FBtr0336862,0.568858,0.360401,0.472553,0.408245,0.342399,0.292296,0.560404,0.328511,0.378923,0.256951,0.198368,0.357051
FBtr0336863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0415451,0.0766854,0.0,0.0,0.0831851,0.0252776,0.0299944,0.0803201,0.0256354,0.127136,0.0379866,0.0405328,0.035884
FBtr0415452,1.24526e-05,2.25829,1.35376,0.300564,8.59652e-10,5.79948e-08,0.541732,3.59382e-08,0.0,0.0700251,0.63201,1.03337
FBtr0084287,0.0,0.0,2.05964,2.65856,0.0,1.02526,0.0335516,0.0,0.0483231,0.0,0.0359932,2.29069
FBtr0100402,0.0,0.0,2.06704e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.38216e-06,0.0,0.0
FBtr0100404,15.6742,19.603,18.1113,23.8789,14.8135,16.0305,20.0824,17.0087,24.9628,25.537,8.65905,12.7401
FBtr0100406,23.5914,17.1874,13.7212,16.8565,13.1434,10.4271,13.4465,11.4863,19.8681,18.5244,16.5825,12.9131
FBtr0100543,45.9779,51.7356,34.9835,52.5115,35.6684,27.506,30.455,39.5603,48.8651,57.4182,49.0969,37.0308
FBtr0100544,86.0,102.668,51.4363,85.5086,66.0043,49.9045,63.2021,71.9806,67.3562,101.279,73.6284,62.677
FBtr0100046,9.77041,10.5239,11.5915,13.097,11.7113,12.7983,11.9746,12.111,14.0729,10.882,7.85736,11.1161
FBtr0301034,0.682281,1.06687,1.47354,0.827007,0.942263,0.735138,1.79069,0.994969,1.15062,0.615525,0.538204,1.33418
FBtr0071555,0.0,0.0,0.481794,0.229651,0.132897,0.048057,0.0,0.13866,0.181238,0.0,0.30131,0.0
FBtr0300563,0.0565866,0.0501139,0.0,0.0,0.0,0.120119,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0343361,10.7495,5.64581,7.2314,6.47861,7.31957,2.78422,4.36809,3.04722,7.11787,4.96902,6.51719,5.38697
FBtr0331303,6.68017,10.5697,12.3429,11.1129,10.1883,13.4968,15.5443,13.5298,13.8643,10.6064,4.74305,11.2104
FBtr0087152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087151,0.0,0.0,0.022527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087153,0.0,0.0,0.0608302,0.0164179,0.0174898,0.0,0.0164017,0.0,0.0,0.0,0.0,0.0
FBtr0087977,15.154,15.6552,21.7881,19.1892,17.6743,15.456,17.5233,14.3579,14.8678,12.0958,10.1634,16.4353
FBtr0077605,0.0470035,0.0,0.0,0.0,0.0,0.0,0.024266,0.0,7.21366e-09,0.0,0.0,0.0
FBtr0077607,0.0,0.0320876,9.21745e-09,0.0289414,0.110563,0.0745387,0.00116575,0.0914742,0.0,0.0,0.064973,0.0
FBtr0077606,0.0,0.0485492,0.0634448,0.0325536,0.0277822,0.0184843,0.0685637,0.0,0.0,0.10295,0.0704442,0.0331381
FBtr0305575,0.0499893,0.0,0.0,0.0549937,0.0,0.0,0.0263473,0.0,0.0571856,0.0,0.0,0.067542
FBtr0079935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729672,0.0,0.0,0.0,0.0
FBtr0343742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0100281,12.0894,18.8711,8.00347,11.3302,18.6126,15.3445,18.9182,28.5438,16.0517,20.2466,23.5621,14.4861
FBtr0070175,3.29296,2.68732,4.20273,2.33416,3.33757,3.38821,5.07755,3.12889,3.61321,3.11103,2.19997,4.08897
FBtr0078326,13.7114,16.3407,15.6887,29.8954,20.6965,35.4054,16.569,26.5962,21.0614,20.7857,33.561,22.0367
FBtr0100048,0.153806,0.228127,0.142739,0.210507,0.32157,0.269071,0.339858,0.491826,0.379603,0.478167,0.238429,0.141004
FBtr0100049,0.124846,0.117026,0.0316558,0.0,0.0371054,0.0557944,0.116836,0.0,0.131796,0.112217,0.038287,0.0178077
FBtr0100050,0.0,0.0,0.0,0.0,0.0232143,0.0,0.0,0.0575566,0.0,0.0,0.0,0.0
FBtr0300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0340286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0085923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0085922,0.0,0.244881,1.75391,0.00629411,0.772084,0.000925701,0.863548,0.250823,0.372299,0.390755,0.0,1.10287
